@relation 'all_data_pacman-weka.filters.unsupervised.attribute.Remove-R30-31,33'

@attribute position-x numeric
@attribute position-y numeric
@attribute pacman_legal1 {West,Stop,East,North,South,None}
@attribute pacman_legal2 {West,Stop,East,North,South,None}
@attribute pacman_legal3 {West,Stop,East,North,South,None}
@attribute pacman_legal4 {West,Stop,East,North,South,None}
@attribute pacman_mov {West,Stop,East,North,South,None}
@attribute fantasmas numeric
@attribute booleanP {True,False}
@attribute booleanG1 {True,False}
@attribute booleanG2 {True,False}
@attribute booleanG3 {True,False}
@attribute booleanG4 {True,False}
@attribute positiong1-x numeric
@attribute positiong1-y numeric
@attribute positiong2-x numeric
@attribute positiong2-y numeric
@attribute positiong3-x numeric
@attribute positiong3-y numeric
@attribute positiong4-x numeric
@attribute positiong4-y numeric
@attribute ghost1_legal {West,Stop,East,North,South,None}
@attribute ghost2_legal {West,Stop,East,North,South,None}
@attribute ghost3_legal {West,Stop,East,North,South,None}
@attribute ghost4_legal {West,Stop,East,North,South,None}
@attribute distanciaG1 numeric
@attribute distanciaG2 numeric
@attribute distanciaG3 numeric
@attribute distanciaG4 numeric
@attribute score numeric
@attribute pacman_legal {West,Stop,East,North,South,None}

@data
13,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,499,East
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,5,498,North
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,497,West
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,5,496,East
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,495,West
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,7,494,West
11,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,8,493,South
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,7,492,North
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,491,East
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,7,490,West
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,489,East
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,7,488,West
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,487,East
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,5,486,East
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,485,West
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,7,484,West
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,483,East
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,5,482,East
13,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,481,South
14,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,5,480,East
13,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,6,479,West
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,5,478,North
14,4,West,Stop,East,North,South,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,4,477,East
14,5,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,3,476,North
14,4,West,Stop,East,North,South,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,4,475,South
14,5,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,3,474,North
14,6,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,2,473,North
15,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,1,472,East
14,6,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,2,471,West
13,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,3,470,West
12,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,4,469,West
13,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,3,468,East
12,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,4,467,West
13,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,3,466,East
14,6,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,2,465,East
15,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,Stop,9999,9999,9999,1,464,East
1,5,Stop,North,South,None,None,4,False,True,True,True,True,6,4,8,6,11,3,16,6,Stop,Stop,Stop,Stop,6,8,12,16,-1,South
1,4,Stop,East,North,South,None,4,False,True,True,True,True,6,4,8,6,12,3,16,6,Stop,Stop,East,Stop,5,9,12,17,-2,South
2,4,West,Stop,East,South,None,4,False,True,True,True,True,5,4,8,6,13,3,16,6,West,Stop,East,Stop,3,8,12,16,-3,East
1,4,Stop,East,North,South,None,4,False,True,True,True,True,5,4,8,6,14,3,16,6,West,Stop,East,Stop,4,9,14,17,-4,West
1,5,Stop,North,South,None,None,4,False,True,True,True,True,6,4,9,6,14,4,16,5,East,East,North,South,6,9,14,15,-5,North
1,6,Stop,East,South,None,None,4,False,True,True,True,True,5,4,8,6,14,3,16,5,West,West,South,South,6,7,16,16,-6,North
2,6,West,Stop,East,None,None,4,False,True,True,True,True,5,3,7,6,14,3,16,5,South,West,South,South,6,5,15,15,-7,East
3,6,West,Stop,East,None,None,4,False,True,True,True,True,4,3,7,5,15,3,16,5,West,South,East,South,4,5,15,14,-8,East
4,6,West,Stop,East,None,None,4,False,True,True,True,True,4,4,7,4,15,3,16,6,North,South,East,North,2,5,14,12,-9,East
3,6,West,Stop,East,None,None,4,False,True,True,True,True,4,4,7,4,14,3,16,6,North,South,West,North,3,6,14,13,-10,West
2,6,West,Stop,East,None,None,4,False,True,True,True,True,3,4,7,3,14,3,16,5,West,South,West,South,3,8,15,15,-11,West
3,6,West,Stop,East,None,None,4,False,True,True,True,True,3,3,6,3,14,3,16,6,South,West,West,North,3,6,14,13,-12,East
4,6,West,Stop,East,None,None,4,False,True,True,True,True,4,3,7,3,14,3,15,6,East,East,West,West,3,6,13,11,-13,East
4,6,West,Stop,East,None,None,4,False,True,True,True,True,4,4,6,3,13,3,15,6,North,West,West,West,2,5,12,11,-14,East
3,6,West,Stop,East,None,None,4,False,True,True,True,True,3,4,7,3,13,4,16,6,West,East,North,East,2,7,12,13,-15,West
4,6,West,Stop,East,None,None,4,False,True,True,True,True,2,4,8,3,13,3,17,6,West,East,South,East,4,7,12,13,-16,East
3,6,West,Stop,East,None,None,4,False,True,True,True,True,1,4,8,3,14,3,18,6,West,East,East,East,4,8,14,15,-17,West
4,6,West,Stop,East,None,None,4,False,True,True,True,True,1,3,9,3,15,3,18,5,South,East,East,South,6,8,14,15,-18,East
3,6,West,Stop,East,None,None,4,False,True,True,True,True,1,3,9,4,14,3,18,5,South,North,West,South,5,8,14,16,-19,West
2,6,West,Stop,East,None,None,4,False,True,True,True,True,1,4,8,4,13,3,18,6,North,West,West,North,3,8,14,16,-20,West
1,6,Stop,East,South,None,None,4,False,True,True,True,True,1,4,8,4,13,4,18,6,North,West,North,North,2,9,14,17,-21,West
1,5,Stop,North,South,None,None,4,False,True,True,True,True,2,4,7,4,13,3,18,5,East,West,South,South,2,7,14,17,-22,South
1,4,Stop,East,North,South,None,4,False,True,True,True,True,2,4,7,5,12,3,18,6,East,North,West,North,1,7,12,19,-23,South
1,5,Stop,North,South,None,None,4,False,False,True,True,True,1,1,7,6,12,4,18,6,Stop,North,North,North,9999,7,12,18,176,North
1,6,Stop,East,South,None,None,4,False,False,True,True,True,1,1,7,6,12,4,18,5,Stop,North,North,South,9999,6,13,18,175,North
2,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,8,6,13,4,18,5,Stop,East,East,South,9999,6,13,17,174,East
1,6,Stop,East,South,None,None,4,False,False,True,True,True,1,1,7,6,14,4,18,5,Stop,West,East,South,9999,6,15,18,173,West
2,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,6,6,14,3,18,6,Stop,West,South,North,9999,4,15,16,172,East
3,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,5,6,13,3,18,5,Stop,West,West,South,9999,2,13,16,171,East
2,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,5,6,13,4,18,5,Stop,West,North,South,9999,3,13,17,170,West
1,6,Stop,East,South,None,None,4,False,False,True,True,True,1,1,4,6,13,4,18,4,Stop,West,North,South,9999,3,14,19,169,West
1,5,Stop,North,South,None,None,4,False,False,True,True,True,1,1,4,6,14,4,18,3,Stop,West,East,South,9999,4,14,19,168,South
1,4,Stop,East,North,South,None,4,False,False,True,True,True,1,1,3,6,14,3,17,3,Stop,West,South,West,9999,4,14,17,167,South
2,4,West,Stop,East,South,None,4,False,False,True,True,True,1,1,3,6,14,3,17,3,Stop,West,South,West,9999,3,13,16,166,East
1,4,Stop,East,North,South,None,4,False,False,True,True,True,1,1,4,6,15,3,16,3,Stop,East,East,West,9999,5,15,16,165,West
1,3,Stop,East,North,None,None,4,False,False,True,True,True,1,1,3,6,15,4,15,3,Stop,West,North,West,9999,5,15,14,164,South
1,4,Stop,East,North,South,None,4,False,False,True,True,True,1,1,4,6,14,4,15,3,Stop,East,West,West,9999,5,13,15,163,North
1,5,Stop,North,South,None,None,4,False,False,True,True,True,1,1,4,6,15,4,15,4,Stop,East,East,North,9999,4,15,15,162,North
1,6,Stop,East,South,None,None,4,False,False,True,True,True,1,1,3,6,15,4,14,4,Stop,West,East,West,9999,2,16,15,161,North
2,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,4,6,15,3,14,5,Stop,East,South,North,9999,2,16,13,160,East
1,6,Stop,East,South,None,None,4,False,False,True,True,True,1,1,4,6,15,4,14,6,Stop,East,North,North,9999,3,16,13,159,West
2,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,5,6,15,3,14,6,Stop,East,South,North,9999,3,16,12,158,East
3,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,5,6,15,4,14,5,Stop,East,North,South,9999,2,14,12,157,East
4,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,6,6,15,4,14,4,Stop,East,North,South,9999,2,13,12,156,East
5,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,7,6,15,4,13,4,Stop,East,North,West,9999,2,12,10,155,East
6,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,8,6,15,3,13,3,Stop,East,South,South,9999,2,12,10,154,East
7,6,West,Stop,East,South,None,4,False,False,True,True,True,1,1,9,6,14,3,14,3,Stop,East,West,East,9999,2,10,10,153,East
8,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,8,6,14,4,14,4,Stop,Stop,North,North,9999,9999,8,8,352,East
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,14,5,13,4,Stop,Stop,North,West,9999,9999,6,6,351,East
8,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,14,5,14,4,Stop,Stop,North,East,9999,9999,7,8,350,West
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,14,4,14,3,Stop,Stop,South,South,9999,9999,7,8,349,East
8,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,13,4,14,3,Stop,Stop,West,South,9999,9999,7,9,348,West
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,12,4,13,3,Stop,Stop,West,West,9999,9999,5,7,347,East
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,12,4,12,3,Stop,Stop,West,West,9999,9999,4,5,346,East
11,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,12,4,12,4,Stop,Stop,West,North,9999,9999,3,3,345,East
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,12,4,13,4,Stop,Stop,West,East,9999,9999,4,5,344,West
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,4,14,4,Stop,Stop,West,East,9999,9999,4,7,343,West
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,4,14,3,Stop,Stop,West,South,9999,9999,2,7,342,East
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,9,4,14,3,Stop,Stop,West,South,9999,9999,2,8,341,West
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,4,14,3,Stop,Stop,East,South,9999,9999,2,7,340,East
11,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,9,4,15,3,Stop,Stop,West,East,9999,9999,4,7,339,East
12,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,4,16,3,Stop,Stop,East,East,9999,9999,4,7,338,East
11,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,4,16,3,Stop,Stop,East,East,9999,9999,2,8,337,West
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,4,16,4,Stop,Stop,East,North,9999,9999,3,8,336,West
11,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,12,4,16,5,Stop,Stop,East,North,9999,9999,3,6,335,East
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,12,3,16,6,Stop,Stop,South,North,9999,9999,5,6,334,West
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,3,15,6,Stop,Stop,West,West,9999,9999,5,6,333,West
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,3,14,6,Stop,Stop,West,West,9999,9999,4,4,332,East
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,3,13,6,Stop,Stop,West,West,9999,9999,4,4,331,West
8,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,3,14,6,Stop,Stop,West,East,9999,9999,5,6,330,West
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,3,14,6,Stop,Stop,East,East,9999,9999,5,5,329,East
8,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,4,14,6,Stop,Stop,North,East,9999,9999,5,6,328,West
7,6,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,11,3,14,6,Stop,Stop,South,East,9999,9999,7,7,327,West
8,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,12,3,13,6,Stop,Stop,East,West,9999,9999,7,5,326,East
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,3,14,6,Stop,Stop,West,East,9999,9999,5,5,325,East
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,3,14,5,Stop,Stop,West,South,9999,9999,3,5,324,East
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,3,14,6,Stop,Stop,West,North,9999,9999,4,5,323,West
10,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,3,14,6,Stop,Stop,West,North,9999,9999,3,4,322,East
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,4,14,5,Stop,Stop,North,South,9999,9999,3,6,321,West
8,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,4,14,4,Stop,Stop,North,South,9999,9999,4,8,320,West
9,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,10,3,13,4,Stop,Stop,South,West,9999,9999,4,6,319,East
8,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,3,14,4,Stop,Stop,East,East,9999,9999,6,8,318,West
7,6,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,12,3,15,4,Stop,Stop,East,East,9999,9999,8,10,317,West
7,5,Stop,North,South,None,None,4,False,False,False,True,True,1,1,3,1,11,3,15,3,Stop,Stop,West,South,9999,9999,6,10,316,South
7,6,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,11,3,14,3,Stop,Stop,West,West,9999,9999,7,10,315,North
6,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,11,4,15,3,Stop,Stop,North,East,9999,9999,7,12,314,West
7,6,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,11,4,14,3,Stop,Stop,North,West,9999,9999,6,10,313,East
7,5,Stop,North,South,None,None,4,False,False,False,True,True,1,1,3,1,12,4,13,3,Stop,Stop,East,West,9999,9999,6,8,312,South
7,4,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,12,4,13,4,Stop,Stop,East,North,9999,9999,5,6,311,South
8,4,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,13,4,12,4,Stop,Stop,East,West,9999,9999,5,4,310,East
7,4,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,13,4,13,4,Stop,Stop,East,East,9999,9999,6,6,309,West
8,4,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,12,4,13,3,Stop,Stop,West,South,9999,9999,4,6,308,East
9,4,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,11,4,14,3,Stop,Stop,West,East,9999,9999,2,6,307,East
10,4,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,11,3,14,3,Stop,Stop,South,East,9999,9999,2,5,306,East
11,4,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,12,3,14,4,Stop,Stop,East,North,9999,9999,2,3,305,East
12,4,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,11,3,14,4,Stop,Stop,West,North,9999,9999,2,2,304,East
12,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,12,3,14,3,Stop,Stop,Stop,South,9999,9999,9999,2,503,South
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,13,3,Stop,Stop,Stop,West,9999,9999,9999,2,502,North
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,13,3,Stop,Stop,Stop,West,9999,9999,9999,1,501,East
13,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,14,3,Stop,Stop,Stop,East,9999,9999,9999,1,500,South
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,15,3,Stop,Stop,Stop,East,9999,9999,9999,3,499,North
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,15,4,Stop,Stop,Stop,North,9999,9999,9999,3,498,West
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,14,4,Stop,Stop,Stop,West,9999,9999,9999,3,497,West
10,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,14,5,Stop,Stop,Stop,North,9999,9999,9999,5,496,West
10,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,14,4,Stop,Stop,Stop,South,9999,9999,9999,5,495,South
10,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,14,3,Stop,Stop,Stop,South,9999,9999,9999,5,494,North
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,14,4,Stop,Stop,Stop,North,9999,9999,9999,3,493,East
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,15,4,Stop,Stop,Stop,East,9999,9999,9999,3,492,East
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,4,Stop,Stop,Stop,East,9999,9999,9999,3,491,East
13,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,16,5,Stop,Stop,Stop,North,9999,9999,9999,5,490,South
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,North,9999,9999,9999,5,489,North
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,15,6,Stop,Stop,Stop,West,9999,9999,9999,5,488,West
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,West,9999,9999,9999,5,487,West
11,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,13,6,Stop,Stop,Stop,West,9999,9999,9999,5,486,South
11,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,12,6,Stop,Stop,Stop,West,9999,9999,9999,3,485,North
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,13,6,Stop,Stop,Stop,East,9999,9999,9999,3,484,East
12,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,East,9999,9999,9999,5,483,South
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,East,9999,9999,9999,4,482,North
12,3,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,15,6,Stop,Stop,Stop,East,9999,9999,9999,6,481,South
12,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,West,9999,9999,9999,4,480,North
13,4,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,West,9999,9999,9999,3,479,East
14,4,West,Stop,East,North,South,4,False,False,False,False,True,1,1,3,1,5,1,15,6,Stop,Stop,Stop,East,9999,9999,9999,3,478,East
14,5,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,16,6,Stop,Stop,Stop,East,9999,9999,9999,3,477,North
1,3,Stop,East,South,None,None,4,False,True,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,5,6,99,West
1,2,Stop,North,South,None,None,4,False,True,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,4,7,98,South
1,3,Stop,East,South,None,None,4,False,True,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,5,6,97,North
1,2,Stop,North,South,None,None,4,False,True,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,4,7,96,South
1,1,Stop,East,North,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,5,8,295,South
1,2,Stop,North,South,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,4,7,494,North
1,3,Stop,East,South,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,5,6,493,North
1,2,Stop,North,South,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,4,7,492,South
1,1,Stop,East,North,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,5,8,691,South
1,2,Stop,North,South,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,4,7,890,North
1,1,Stop,East,North,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,5,8,1089,South
2,1,West,Stop,East,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,4,7,1288,East
3,1,West,Stop,East,North,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,3,6,1287,East
4,1,West,Stop,East,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,2,5,1286,East
3,1,West,Stop,East,North,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,3,6,1285,West
3,2,Stop,North,South,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,2,5,1384,North
3,1,West,Stop,East,North,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,3,6,1383,South
4,1,West,Stop,East,None,None,4,False,False,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,2,5,1382,East
5,1,West,Stop,North,None,None,4,False,False,False,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,1,4,1581,East
4,1,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,2,5,1580,West
5,1,West,Stop,North,None,None,4,False,False,False,True,True,1,1,3,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,1,4,1579,East
5,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,1778,North
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,2,1777,North
6,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,1,1776,East
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,2,1775,West
5,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,1774,South
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,2,1773,North
4,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,1772,West
