@RELATION all_data_pacman
		@ATTRIBUTE position-x NUMERIC
		@ATTRIBUTE position-y NUMERIC
		@ATTRIBUTE pacman_legal1 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal2 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal3 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_legal4 {West, Stop, East, North, South, None}
		@ATTRIBUTE pacman_mov {West, Stop, East, North, South, None}
		@ATTRIBUTE fantasmas NUMERIC
		@ATTRIBUTE booleanP {True, False}
		@ATTRIBUTE booleanG1 {True, False}
		@ATTRIBUTE booleanG2 {True, False}
		@ATTRIBUTE booleanG3 {True, False}
		@ATTRIBUTE booleanG4 {True, False}
		@ATTRIBUTE positiong1-x NUMERIC
		@ATTRIBUTE positiong1-y NUMERIC
		@ATTRIBUTE positiong2-x NUMERIC
		@ATTRIBUTE positiong2-y NUMERIC
		@ATTRIBUTE positiong3-x NUMERIC
		@ATTRIBUTE positiong3-y NUMERIC
		@ATTRIBUTE positiong4-x NUMERIC
		@ATTRIBUTE positiong4-y NUMERIC
		@ATTRIBUTE ghost1_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost2_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost3_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE ghost4_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE distanciaG1 NUMERIC
		@ATTRIBUTE distanciaG2 NUMERIC
		@ATTRIBUTE distanciaG3 NUMERIC
		@ATTRIBUTE distanciaG4 NUMERIC
		@ATTRIBUTE comida NUMERIC
		@ATTRIBUTE Dcomida NUMERIC
		@ATTRIBUTE pacman_legal {West, Stop, East, North, South, None}
		@ATTRIBUTE score NUMERIC
		@ATTRIBUTE score_next NUMERIC
		
			@data
6, 11, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 4, 13, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 4, 9999, 9999, 1, 14, North, 531, 530
5, 11, West, Stop, East, North, None, 4, False, False, True, False, False, 1, 1, 3, 13, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 4, 9999, 9999, 1, 15, West, 530, 529
4, 11, West, Stop, East, North, None, 4, False, False, True, False, False, 1, 1, 4, 13, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 2, 9999, 9999, 1, 16, West, 529, 528
4, 12, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 4, 14, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 2, 9999, 9999, 1, 17, North, 528, 527
4, 13, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 4, 14, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 1, 9999, 9999, 1, 18, North, 527, 526
4, 14, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 3, 14, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 1, 9999, 9999, 1, 19, North, 526, 525
4, 14, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 3, 14, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 1, 9999, 9999, 1, 19, North, 525, 524
3, 14, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 3, 13, 5, 1, 7, 1, Stop, South, Stop, Stop, 9999, 1, 9999, 9999, 1, 20, West, 524, 523
2, 14, West, Stop, East, South, None, 4, False, False, True, False, False, 1, 1, 2, 13, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 1, 9999, 9999, 1, 21, West, 523, 522
2, 13, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 1, 13, 5, 1, 7, 1, Stop, West, Stop, Stop, 9999, 1, 9999, 9999, 1, 20, South, 522, 521
2, 12, West, Stop, East, North, South, 4, False, False, True, False, False, 1, 1, 1, 12, 5, 1, 7, 1, Stop, South, Stop, Stop, 9999, 1, 9999, 9999, 1, 19, South, 521, 520
1, 12, Stop, East, North, South, None, 4, False, False, True, False, False, 1, 1, 1, 13, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 1, 9999, 9999, 1, 20, West, 520, 519
1, 12, Stop, East, North, South, None, 4, False, False, True, False, False, 1, 1, 1, 14, 5, 1, 7, 1, Stop, North, Stop, Stop, 9999, 2, 9999, 9999, 1, 20, West, 519, 518
1, 13, Stop, East, North, South, None, 4, False, False, True, False, False, 1, 1, 2, 14, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 2, 9999, 9999, 1, 21, North, 518, 517
1, 14, Stop, East, South, None, None, 4, False, False, True, False, False, 1, 1, 2, 14, 5, 1, 7, 1, Stop, East, Stop, Stop, 9999, 1, 9999, 9999, 1, 22, North, 517, 716
1, 18, Stop, East, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 15, 16, 13, 17, 0, 9999, Stop, -1, -2
1, 18, Stop, East, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 15, 16, 13, 17, 0, 9999, Stop, -2, -3
1, 17, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 14, 15, 12, 16, 0, 9999, South, -3, -4
1, 16, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 13, 14, 11, 15, 0, 9999, South, -4, -5
1, 15, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 12, 13, 10, 14, 0, 9999, South, -5, -6
1, 14, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 11, 12, 9, 13, 0, 9999, South, -6, -7
1, 13, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 10, 11, 8, 12, 0, 9999, South, -7, -8
1, 12, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9, 10, 7, 11, 0, 9999, South, -8, -9
1, 11, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 8, 9, 6, 10, 0, 9999, South, -9, -10
1, 10, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 7, 8, 5, 9, 0, 9999, South, -10, -11
1, 9, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 6, 7, 4, 8, 0, 9999, South, -11, -12
1, 8, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 5, 6, 5, 7, 0, 9999, South, -12, -13
1, 7, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 4, 5, 6, 6, 0, 9999, South, -13, -14
1, 6, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 3, 4, 7, 5, 0, 9999, South, -14, -15
1, 5, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 2, 3, 8, 6, 0, 9999, South, -15, -16
1, 4, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 1, 2, 9, 7, 0, 9999, South, -16, 183
1, 3, Stop, East, North, None, None, 4, False, False, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 1, 10, 8, 0, 9999, South, 183, 382
2, 3, West, Stop, East, North, None, 4, False, False, False, True, True, 1, 1, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 9999, 9, 7, 0, 9999, East, 382, 381
3, 3, West, Stop, East, North, None, 4, False, False, False, True, True, 1, 1, 3, 1, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 9999, 8, 6, 0, 9999, East, 381, 380
3, 4, West, Stop, East, North, South, 4, False, False, False, True, True, 1, 1, 3, 1, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 9999, 7, 5, 0, 9999, North, 380, 379
4, 4, West, Stop, East, North, South, 4, False, False, False, True, True, 1, 1, 3, 1, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 9999, 6, 4, 0, 9999, East, 379, 378
5, 4, West, Stop, North, South, None, 4, False, False, False, True, True, 1, 1, 3, 1, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 9999, 5, 3, 0, 9999, East, 378, 377
5, 5, West, Stop, North, South, None, 4, False, False, False, True, True, 1, 1, 3, 1, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 9999, 4, 2, 0, 9999, North, 377, 376
5, 6, West, Stop, East, North, South, 4, False, False, False, True, True, 1, 1, 3, 1, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 9999, 3, 1, 0, 9999, North, 376, 575
6, 6, West, Stop, East, North, None, 4, False, False, False, True, False, 1, 1, 3, 1, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 9999, 9999, 4, 9999, 0, 9999, East, 575, 574
6, 7, West, Stop, North, South, None, 4, False, False, False, True, False, 1, 1, 3, 1, 5, 9, 7, 1, Stop, Stop, Stop, Stop, 9999, 9999, 3, 9999, 0, 9999, North, 574, 573
6, 8, West, Stop, North, South, None, 4, False, False, False, True, False, 1, 1, 3, 1, 5, 9, 7, 1, Stop, Stop, Stop, Stop, 9999, 9999, 2, 9999, 0, 9999, North, 573, 572
6, 9, West, Stop, North, South, None, 4, False, False, False, True, False, 1, 1, 3, 1, 5, 9, 7, 1, Stop, Stop, Stop, Stop, 9999, 9999, 1, 9999, 0, 9999, North, 572, 771
1, 18, Stop, East, South, None, None, 4, False, True, True, True, True, 1, 3, 2, 3, 5, 9, 6, 6, Stop, Stop, Stop, Stop, 15, 16, 13, 17, 0, 9999, Stop, -1, -2
1, 18, Stop, East, South, None, None, 4, False, True, True, True, True, 1, 3, 3, 3, 6, 9, 6, 6, Stop, East, East, Stop, 15, 17, 14, 17, 0, 9999, Stop, -2, -3
1, 17, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 4, 2, 3, 5, 9, 7, 6, North, West, West, East, 13, 15, 12, 17, 0, 9999, South, -3, -4
1, 16, Stop, East, North, South, None, 4, False, True, True, True, True, 2, 4, 2, 3, 6, 9, 7, 6, East, West, East, East, 13, 14, 12, 16, 0, 9999, South, -4, -5
1, 15, Stop, East, North, South, None, 4, False, True, True, True, True, 2, 4, 2, 4, 6, 8, 7, 6, East, North, South, East, 12, 12, 12, 15, 0, 9999, South, -5, -6
1, 14, Stop, East, North, South, None, 4, False, True, True, True, True, 2, 4, 1, 4, 6, 9, 8, 6, East, West, North, East, 11, 10, 10, 15, 0, 9999, South, -6, -7
1, 13, Stop, North, South, None, None, 4, False, True, True, True, True, 2, 5, 2, 4, 6, 8, 7, 6, North, East, South, West, 9, 10, 10, 13, 0, 9999, South, -7, -8
1, 12, Stop, East, North, South, None, 4, False, True, True, True, True, 2, 6, 2, 4, 6, 9, 6, 6, North, East, North, West, 7, 9, 8, 11, 0, 9999, South, -8, -9
1, 11, Stop, North, South, None, None, 4, False, True, True, True, True, 3, 6, 2, 4, 6, 8, 6, 6, East, East, South, West, 7, 8, 8, 10, 0, 9999, South, -9, -10
1, 10, Stop, North, South, None, None, 4, False, True, True, True, True, 3, 5, 3, 4, 6, 8, 6, 6, South, East, South, West, 7, 8, 7, 9, 0, 9999, South, -10, -11
1, 9, Stop, North, South, None, None, 4, False, True, True, True, True, 3, 5, 3, 3, 6, 7, 6, 7, South, South, South, North, 6, 8, 7, 7, 0, 9999, South, -11, -12
1, 8, Stop, North, South, None, None, 4, False, True, True, True, True, 2, 5, 3, 3, 6, 6, 6, 8, West, South, South, North, 4, 7, 7, 5, 0, 9999, South, -12, -13
1, 7, Stop, North, South, None, None, 4, False, True, True, True, True, 1, 5, 4, 3, 7, 6, 5, 8, West, East, East, West, 2, 7, 7, 5, 0, 9999, South, -13, -14
1, 6, Stop, East, North, South, None, 4, False, True, True, True, True, 1, 4, 3, 3, 8, 6, 5, 8, South, West, East, West, 2, 5, 7, 6, 0, 9999, South, -14, -15
1, 5, Stop, East, North, South, None, 4, False, True, True, True, True, 2, 4, 3, 4, 7, 6, 5, 8, East, North, West, West, 2, 3, 7, 7, 0, 9999, South, -15, -16
1, 4, Stop, East, North, South, None, 4, False, True, True, True, True, 2, 5, 2, 4, 8, 6, 5, 9, North, West, East, North, 2, 1, 9, 9, 0, 9999, South, -16, -17
1, 3, Stop, East, North, None, None, 4, False, True, True, True, True, 2, 5, 2, 4, 8, 5, 6, 9, North, West, South, East, 3, 2, 9, 11, 0, 9999, South, -17, 182
2, 3, West, Stop, East, North, None, 4, False, True, False, True, True, 2, 5, 2, 3, 9, 5, 6, 10, North, Stop, East, North, 2, 9999, 9, 11, 0, 9999, East, 182, 181
2, 4, West, Stop, East, North, South, 4, False, True, False, True, True, 2, 5, 3, 1, 9, 4, 6, 9, North, Stop, South, South, 1, 9999, 7, 9, 0, 9999, North, 181, 180
3, 4, West, Stop, East, North, South, 4, False, True, False, True, True, 2, 6, 3, 1, 8, 4, 6, 9, North, Stop, West, South, 3, 9999, 5, 8, 0, 9999, East, 180, 179
4, 4, West, Stop, East, North, South, 4, False, True, False, True, True, 2, 6, 3, 1, 8, 4, 5, 9, North, Stop, West, West, 4, 9999, 4, 6, 0, 9999, East, 179, 178
4, 5, West, Stop, East, North, South, 4, False, True, False, True, True, 2, 6, 3, 1, 8, 4, 5, 8, North, Stop, West, South, 3, 9999, 5, 4, 0, 9999, North, 178, 177
3, 5, West, Stop, East, North, South, 4, False, True, False, True, True, 2, 5, 3, 1, 8, 4, 4, 8, South, Stop, West, West, 1, 9999, 6, 4, 0, 9999, West, 177, 176
2, 5, West, Stop, East, North, South, 4, False, True, False, True, True, 2, 4, 3, 1, 8, 4, 5, 8, South, Stop, West, East, 1, 9999, 7, 6, 0, 9999, West, 176, 175
2, 6, West, Stop, East, South, None, 4, False, True, False, True, True, 1, 4, 3, 1, 9, 4, 4, 8, West, Stop, East, West, 3, 9999, 9, 4, 0, 9999, North, 175, 174
2, 5, West, Stop, East, North, South, 4, False, True, False, True, True, 2, 4, 3, 1, 10, 4, 3, 8, East, Stop, East, West, 1, 9999, 9, 4, 0, 9999, South, 174, 173
2, 4, West, Stop, East, North, South, 4, False, True, False, True, True, 2, 3, 3, 1, 11, 4, 3, 7, South, Stop, East, South, 1, 9999, 9, 4, 0, 9999, South, 173, 372
2, 3, West, Stop, East, North, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 5, 4, 7, Stop, Stop, North, East, 9999, 9999, 11, 6, 0, 9999, South, 372, 371
2, 3, West, Stop, East, North, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 4, 4, 6, Stop, Stop, South, South, 9999, 9999, 10, 5, 0, 9999, South, 371, 370
3, 3, West, Stop, East, North, None, 4, False, False, False, True, True, 1, 1, 3, 1, 11, 3, 3, 6, Stop, Stop, South, West, 9999, 9999, 8, 3, 0, 9999, East, 370, 369
3, 4, West, Stop, East, North, South, 4, False, False, False, True, True, 1, 1, 3, 1, 10, 3, 3, 7, Stop, Stop, West, North, 9999, 9999, 8, 3, 0, 9999, North, 369, 368
3, 5, West, Stop, East, North, South, 4, False, False, False, True, True, 1, 1, 3, 1, 9, 3, 3, 6, Stop, Stop, West, South, 9999, 9999, 8, 1, 0, 9999, North, 368, 567
3, 6, West, Stop, East, North, South, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 3, 7, 1, Stop, Stop, West, Stop, 9999, 9999, 9, 9999, 0, 9999, North, 567, 566
3, 7, Stop, East, North, South, None, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 4, 7, 1, Stop, Stop, North, Stop, 9999, 9999, 9, 9999, 0, 9999, North, 566, 565
4, 7, West, Stop, East, North, South, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 4, 7, 1, Stop, Stop, North, Stop, 9999, 9999, 8, 9999, 0, 9999, East, 565, 564
5, 7, West, Stop, East, North, South, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 4, 7, 1, Stop, Stop, North, Stop, 9999, 9999, 7, 9999, 0, 9999, East, 564, 563
5, 6, West, Stop, East, North, South, 4, False, False, False, True, False, 1, 1, 3, 1, 10, 4, 7, 1, Stop, Stop, East, Stop, 9999, 9999, 7, 9999, 0, 9999, South, 563, 562
6, 6, West, Stop, East, North, None, 4, False, False, False, True, False, 1, 1, 3, 1, 10, 3, 7, 1, Stop, Stop, South, Stop, 9999, 9999, 7, 9999, 0, 9999, East, 562, 561
7, 6, West, Stop, East, None, None, 4, False, False, False, True, False, 1, 1, 3, 1, 10, 3, 7, 1, Stop, Stop, South, Stop, 9999, 9999, 6, 9999, 0, 9999, East, 561, 560
8, 6, West, Stop, East, North, South, 4, False, False, False, True, False, 1, 1, 3, 1, 10, 3, 7, 1, Stop, Stop, South, Stop, 9999, 9999, 5, 9999, 0, 9999, East, 560, 559
8, 5, Stop, East, North, South, None, 4, False, False, False, True, False, 1, 1, 3, 1, 11, 3, 7, 1, Stop, Stop, East, Stop, 9999, 9999, 5, 9999, 0, 9999, South, 559, 558
8, 4, Stop, East, North, South, None, 4, False, False, False, True, False, 1, 1, 3, 1, 10, 3, 7, 1, Stop, Stop, West, Stop, 9999, 9999, 3, 9999, 0, 9999, South, 558, 557
9, 4, West, Stop, East, North, South, 4, False, False, False, True, False, 1, 1, 3, 1, 10, 3, 7, 1, Stop, Stop, West, Stop, 9999, 9999, 2, 9999, 0, 9999, East, 557, 556
10, 4, West, Stop, East, North, South, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 3, 7, 1, Stop, Stop, West, Stop, 9999, 9999, 2, 9999, 0, 9999, East, 556, 555
11, 4, West, Stop, North, South, None, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 4, 7, 1, Stop, Stop, North, Stop, 9999, 9999, 2, 9999, 0, 9999, East, 555, 554
11, 3, West, Stop, North, None, None, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 4, 7, 1, Stop, Stop, North, Stop, 9999, 9999, 3, 9999, 0, 9999, South, 554, 553
10, 3, West, Stop, East, North, None, 4, False, False, False, True, False, 1, 1, 3, 1, 8, 4, 7, 1, Stop, Stop, West, Stop, 9999, 9999, 3, 9999, 0, 9999, West, 553, 552
9, 3, West, Stop, East, North, None, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 4, 7, 1, Stop, Stop, East, Stop, 9999, 9999, 1, 9999, 0, 9999, West, 552, 551
8, 3, West, Stop, East, North, None, 4, False, False, False, True, False, 1, 1, 3, 1, 9, 4, 7, 1, Stop, Stop, East, Stop, 9999, 9999, 2, 9999, 0, 9999, West, 551, 750
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 7, 6, 7, 8, 114, 1, Stop, -1, -2
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 9, 7, 9, 7, 10, 7, 11, 7, East, Stop, Stop, Stop, 6, 6, 7, 8, 114, 1, Stop, -2, -3
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 7, 10, 7, 10, 8, 10, 7, West, East, North, West, 7, 7, 8, 7, 114, 1, Stop, -3, -4
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 7, 7, 10, 7, 10, 9, 10, 8, West, East, North, North, 8, 7, 9, 8, 114, 1, Stop, -4, 95
8, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 7, 7, 11, 7, 10, 8, 9, 8, West, East, South, West, 7, 9, 9, 8, 113, 1, West, 95, 194
7, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 6, 7, 11, 7, 10, 9, 9, 9, West, East, North, North, 7, 10, 11, 10, 112, 1, West, 194, 293
6, 1, Stop, East, North, None, None, 4, False, True, True, True, True, 7, 7, 10, 7, 10, 10, 9, 9, East, West, North, North, 7, 10, 13, 11, 111, 1, West, 293, 392
6, 2, Stop, North, South, None, None, 4, False, True, True, True, True, 8, 7, 10, 7, 10, 10, 10, 9, East, West, North, East, 7, 9, 12, 11, 110, 1, North, 392, 491
6, 3, West, Stop, East, North, South, 4, False, True, True, True, True, 8, 7, 9, 7, 9, 10, 10, 9, East, West, West, East, 6, 7, 10, 10, 109, 1, North, 491, 590
6, 4, West, Stop, North, South, None, 4, False, True, True, True, True, 8, 7, 10, 7, 9, 11, 9, 9, East, East, North, West, 5, 7, 10, 8, 108, 1, North, 590, 689
6, 5, West, Stop, North, South, None, 4, False, True, True, True, True, 7, 7, 10, 7, 9, 10, 9, 9, West, East, South, West, 3, 6, 8, 7, 107, 1, North, 689, 788
6, 6, West, Stop, North, South, None, 4, False, True, True, True, True, 8, 7, 10, 8, 10, 10, 9, 8, East, North, East, South, 3, 6, 8, 5, 106, 1, North, 788, 887
6, 7, West, Stop, East, North, South, 4, False, True, True, True, True, 8, 7, 10, 7, 10, 10, 10, 8, East, South, East, East, 2, 4, 7, 5, 105, 1, North, 887, 1086
7, 7, West, Stop, East, None, None, 4, False, False, True, True, True, 7, 7, 11, 7, 9, 10, 9, 8, Stop, East, West, West, 9999, 4, 5, 3, 105, 2, East, 1086, 1085
8, 7, West, Stop, East, None, None, 4, False, False, True, True, True, 1, 2, 10, 7, 9, 11, 9, 8, North, West, North, West, 12, 2, 5, 2, 105, 3, East, 1085, 1084
9, 7, West, Stop, East, North, None, 4, False, False, True, True, True, 1, 1, 10, 8, 10, 11, 9, 9, South, North, East, North, 9999, 2, 5, 2, 105, 2, East, 1084, 1083
9, 8, Stop, East, North, South, None, 4, False, False, True, True, True, 2, 1, 10, 8, 11, 11, 9, 9, East, North, East, North, 9999, 1, 5, 1, 105, 1, North, 1083, 1382
9, 9, Stop, East, North, South, None, 4, False, False, False, True, True, 1, 1, 3, 1, 10, 11, 9, 10, West, Stop, West, North, 9999, 9999, 3, 1, 104, 1, North, 1382, 1481
9, 10, Stop, East, North, South, None, 4, False, False, False, True, True, 1, 2, 3, 1, 9, 11, 10, 10, North, Stop, West, East, 16, 9999, 1, 1, 103, 1, North, 1481, 1580
9, 11, West, Stop, East, South, None, 4, False, False, False, True, True, 1, 3, 3, 1, 8, 11, 10, 10, North, Stop, West, East, 16, 9999, 1, 2, 102, 1, North, 1580, 1879
10, 11, West, Stop, East, South, None, 4, False, False, False, True, False, 1, 3, 2, 1, 8, 11, 10, 11, North, West, West, Stop, 17, 9999, 2, 9999, 101, 1, East, 1879, 1978
10, 10, West, Stop, North, South, None, 4, False, False, False, True, False, 1, 2, 3, 1, 9, 11, 6, 1, South, East, East, West, 17, 9999, 2, 9999, 100, 1, South, 1978, 1977
9, 10, Stop, East, North, South, None, 4, False, False, False, True, False, 1, 2, 4, 1, 9, 11, 6, 2, South, East, East, North, 16, 9999, 1, 11, 100, 2, West, 1977, 1976
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 7, 6, 7, 8, 114, 1, Stop, -1, -2
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 7, 6, 7, 8, 114, 1, Stop, -2, 97
8, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 6, 7, 8, 9, 113, 1, West, 97, 196
7, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 7, 8, 9, 10, 112, 1, West, 196, 295
6, 1, Stop, East, North, None, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 8, 9, 10, 11, 111, 1, West, 295, 394
6, 2, Stop, North, South, None, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 7, 8, 9, 10, 110, 1, North, 394, 493
6, 3, West, Stop, East, North, South, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 6, 7, 8, 9, 109, 1, North, 493, 592
6, 4, West, Stop, North, South, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 5, 6, 7, 8, 108, 1, North, 592, 691
6, 5, West, Stop, North, South, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 4, 5, 6, 7, 107, 1, North, 691, 790
6, 6, West, Stop, North, South, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 3, 4, 5, 6, 106, 1, North, 790, 889
6, 7, West, Stop, East, North, South, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 2, 3, 4, 5, 105, 1, North, 889, 888
7, 7, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 1, 2, 3, 4, 105, 2, East, 888, 1087
8, 7, West, Stop, East, None, None, 4, False, False, True, True, True, 8, 7, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 9999, 1, 2, 3, 105, 3, East, 1087, 1286
9, 7, West, Stop, East, North, None, 4, False, False, False, True, True, 1, 1, 9, 7, 10, 7, 11, 7, Stop, Stop, Stop, Stop, 9999, 9999, 1, 2, 105, 2, East, 1286, 1485
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, Stop, Stop, Stop, Stop, 5, 5, 6, 14, 68, 1, Stop, -1, -2
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, Stop, Stop, Stop, Stop, 5, 5, 6, 14, 68, 1, Stop, -2, -3
9, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, Stop, Stop, Stop, Stop, 5, 5, 6, 14, 68, 1, Stop, -3, 96
8, 1, West, Stop, East, North, None, 4, False, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, Stop, Stop, Stop, Stop, 4, 6, 7, 15, 67, 1, West, 96, 195
7, 1, West, Stop, East, None, None, 4, False, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, Stop, Stop, Stop, Stop, 5, 7, 8, 16, 66, 1, West, 195, 294
6, 1, West, Stop, East, North, None, 4, False, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, Stop, Stop, Stop, Stop, 6, 8, 9, 17, 65, 1, West, 294, 393
6, 2, Stop, North, South, None, None, 4, False, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, Stop, Stop, Stop, Stop, 5, 7, 8, 16, 64, 1, North, 393, 492
6, 3, West, Stop, North, South, None, 4, False, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, Stop, Stop, Stop, Stop, 4, 6, 7, 15, 63, 1, North, 492, 591
