@relation 'all_data_pacman-weka.filters.unsupervised.attribute.Remove-R30-31,33'

@attribute position-x numeric
@attribute position-y numeric
@attribute pacman_legal1 {West,Stop,East,North,South,None}
@attribute pacman_legal2 {West,Stop,East,North,South,None}
@attribute pacman_legal3 {West,Stop,East,North,South,None}
@attribute pacman_legal4 {West,Stop,East,North,South,None}
@attribute pacman_mov {West,Stop,East,North,South,None}
@attribute fantasmas numeric
@attribute booleanP {True,False}
@attribute booleanG1 {True,False}
@attribute booleanG2 {True,False}
@attribute booleanG3 {True,False}
@attribute booleanG4 {True,False}
@attribute positiong1-x numeric
@attribute positiong1-y numeric
@attribute positiong2-x numeric
@attribute positiong2-y numeric
@attribute positiong3-x numeric
@attribute positiong3-y numeric
@attribute positiong4-x numeric
@attribute positiong4-y numeric
@attribute ghost1_legal {West,Stop,East,North,South,None}
@attribute ghost2_legal {West,Stop,East,North,South,None}
@attribute ghost3_legal {West,Stop,East,North,South,None}
@attribute ghost4_legal {West,Stop,East,North,South,None}
@attribute distanciaG1 numeric
@attribute distanciaG2 numeric
@attribute distanciaG3 numeric
@attribute distanciaG4 numeric
@attribute score numeric
@attribute pacman_legal {West,Stop,East,North,South,None}

@data
1,8,Stop,North,South,None,None,4,False,True,True,True,True,2,5,3,3,6,6,6,8,West,South,South,North,4,7,7,5,-12,South
1,7,Stop,North,South,None,None,4,False,True,True,True,True,1,5,4,3,7,6,5,8,West,East,East,West,2,7,7,5,-13,South
1,6,Stop,East,North,South,None,4,False,True,True,True,True,1,4,3,3,8,6,5,8,South,West,East,West,2,5,7,6,-14,South
1,5,Stop,East,North,South,None,4,False,True,True,True,True,2,4,3,4,7,6,5,8,East,North,West,West,2,3,7,7,-15,South
1,4,Stop,East,North,South,None,4,False,True,True,True,True,2,5,2,4,8,6,5,9,North,West,East,North,2,1,9,9,-16,South
1,3,Stop,East,North,None,None,4,False,True,True,True,True,2,5,2,4,8,5,6,9,North,West,South,East,3,2,9,11,-17,South
2,3,West,Stop,East,North,None,4,False,True,False,True,True,2,5,2,3,9,5,6,10,North,Stop,East,North,2,9999,9,11,182,East
2,4,West,Stop,East,North,South,4,False,True,False,True,True,2,5,3,1,9,4,6,9,North,Stop,South,South,1,9999,7,9,181,North
3,4,West,Stop,East,North,South,4,False,True,False,True,True,2,6,3,1,8,4,6,9,North,Stop,West,South,3,9999,5,8,180,East
4,4,West,Stop,East,North,South,4,False,True,False,True,True,2,6,3,1,8,4,5,9,North,Stop,West,West,4,9999,4,6,179,East
4,5,West,Stop,East,North,South,4,False,True,False,True,True,2,6,3,1,8,4,5,8,North,Stop,West,South,3,9999,5,4,178,North
3,5,West,Stop,East,North,South,4,False,True,False,True,True,2,5,3,1,8,4,4,8,South,Stop,West,West,1,9999,6,4,177,West
2,5,West,Stop,East,North,South,4,False,True,False,True,True,2,4,3,1,8,4,5,8,South,Stop,West,East,1,9999,7,6,176,West
2,6,West,Stop,East,South,None,4,False,True,False,True,True,1,4,3,1,9,4,4,8,West,Stop,East,West,3,9999,9,4,175,North
2,5,West,Stop,East,North,South,4,False,True,False,True,True,2,4,3,1,10,4,3,8,East,Stop,East,West,1,9999,9,4,174,South
2,4,West,Stop,East,North,South,4,False,True,False,True,True,2,3,3,1,11,4,3,7,South,Stop,East,South,1,9999,9,4,173,South
2,3,West,Stop,East,North,None,4,False,False,False,True,True,1,1,3,1,11,5,4,7,Stop,Stop,North,East,9999,9999,11,6,372,South
2,3,West,Stop,East,North,None,4,False,False,False,True,True,1,1,3,1,11,4,4,6,Stop,Stop,South,South,9999,9999,10,5,371,South
3,3,West,Stop,East,North,None,4,False,False,False,True,True,1,1,3,1,11,3,3,6,Stop,Stop,South,West,9999,9999,8,3,370,East
3,4,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,10,3,3,7,Stop,Stop,West,North,9999,9999,8,3,369,North
3,5,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,9,3,3,6,Stop,Stop,West,South,9999,9999,8,1,368,North
3,6,West,Stop,East,North,South,4,False,False,False,True,False,1,1,3,1,9,3,7,1,Stop,Stop,West,Stop,9999,9999,9,9999,567,North
3,7,Stop,East,North,South,None,4,False,False,False,True,False,1,1,3,1,9,4,7,1,Stop,Stop,North,Stop,9999,9999,9,9999,566,North
4,7,West,Stop,East,North,South,4,False,False,False,True,False,1,1,3,1,9,4,7,1,Stop,Stop,North,Stop,9999,9999,8,9999,565,East
5,7,West,Stop,East,North,South,4,False,False,False,True,False,1,1,3,1,9,4,7,1,Stop,Stop,North,Stop,9999,9999,7,9999,564,East
5,6,West,Stop,East,North,South,4,False,False,False,True,False,1,1,3,1,10,4,7,1,Stop,Stop,East,Stop,9999,9999,7,9999,563,South
6,6,West,Stop,East,North,None,4,False,False,False,True,False,1,1,3,1,10,3,7,1,Stop,Stop,South,Stop,9999,9999,7,9999,562,East
7,6,West,Stop,East,None,None,4,False,False,False,True,False,1,1,3,1,10,3,7,1,Stop,Stop,South,Stop,9999,9999,6,9999,561,East
8,6,West,Stop,East,North,South,4,False,False,False,True,False,1,1,3,1,10,3,7,1,Stop,Stop,South,Stop,9999,9999,5,9999,560,East
8,5,Stop,East,North,South,None,4,False,False,False,True,False,1,1,3,1,11,3,7,1,Stop,Stop,East,Stop,9999,9999,5,9999,559,South
8,4,Stop,East,North,South,None,4,False,False,False,True,False,1,1,3,1,10,3,7,1,Stop,Stop,West,Stop,9999,9999,3,9999,558,South
9,4,West,Stop,East,North,South,4,False,False,False,True,False,1,1,3,1,10,3,7,1,Stop,Stop,West,Stop,9999,9999,2,9999,557,East
10,4,West,Stop,East,North,South,4,False,False,False,True,False,1,1,3,1,9,3,7,1,Stop,Stop,West,Stop,9999,9999,2,9999,556,East
11,4,West,Stop,North,South,None,4,False,False,False,True,False,1,1,3,1,9,4,7,1,Stop,Stop,North,Stop,9999,9999,2,9999,555,East
11,3,West,Stop,North,None,None,4,False,False,False,True,False,1,1,3,1,9,4,7,1,Stop,Stop,North,Stop,9999,9999,3,9999,554,South
10,3,West,Stop,East,North,None,4,False,False,False,True,False,1,1,3,1,8,4,7,1,Stop,Stop,West,Stop,9999,9999,3,9999,553,West
9,3,West,Stop,East,North,None,4,False,False,False,True,False,1,1,3,1,9,4,7,1,Stop,Stop,East,Stop,9999,9999,1,9999,552,West
8,3,West,Stop,East,North,None,4,False,False,False,True,False,1,1,3,1,9,4,7,1,Stop,Stop,East,Stop,9999,9999,2,9999,551,West
9,1,West,Stop,East,None,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,7,6,7,8,-1,Stop
9,1,West,Stop,East,None,None,4,False,True,True,True,True,9,7,9,7,10,7,11,7,East,Stop,Stop,Stop,6,6,7,8,-2,Stop
9,1,West,Stop,East,None,None,4,False,True,True,True,True,8,7,10,7,10,8,10,7,West,East,North,West,7,7,8,7,-3,Stop
9,1,West,Stop,East,None,None,4,False,True,True,True,True,7,7,10,7,10,9,10,8,West,East,North,North,8,7,9,8,-4,Stop
8,1,West,Stop,East,None,None,4,False,True,True,True,True,7,7,11,7,10,8,9,8,West,East,South,West,7,9,9,8,95,West
7,1,West,Stop,East,None,None,4,False,True,True,True,True,6,7,11,7,10,9,9,9,West,East,North,North,7,10,11,10,194,West
6,1,Stop,East,North,None,None,4,False,True,True,True,True,7,7,10,7,10,10,9,9,East,West,North,North,7,10,13,11,293,West
6,2,Stop,North,South,None,None,4,False,True,True,True,True,8,7,10,7,10,10,10,9,East,West,North,East,7,9,12,11,392,North
6,3,West,Stop,East,North,South,4,False,True,True,True,True,8,7,9,7,9,10,10,9,East,West,West,East,6,7,10,10,491,North
6,4,West,Stop,North,South,None,4,False,True,True,True,True,8,7,10,7,9,11,9,9,East,East,North,West,5,7,10,8,590,North
6,5,West,Stop,North,South,None,4,False,True,True,True,True,7,7,10,7,9,10,9,9,West,East,South,West,3,6,8,7,689,North
6,6,West,Stop,North,South,None,4,False,True,True,True,True,8,7,10,8,10,10,9,8,East,North,East,South,3,6,8,5,788,North
6,7,West,Stop,East,North,South,4,False,True,True,True,True,8,7,10,7,10,10,10,8,East,South,East,East,2,4,7,5,887,North
7,7,West,Stop,East,None,None,4,False,False,True,True,True,7,7,11,7,9,10,9,8,Stop,East,West,West,9999,4,5,3,1086,East
8,7,West,Stop,East,None,None,4,False,False,True,True,True,1,2,10,7,9,11,9,8,North,West,North,West,12,2,5,2,1085,East
9,7,West,Stop,East,North,None,4,False,False,True,True,True,1,1,10,8,10,11,9,9,South,North,East,North,9999,2,5,2,1084,East
9,8,Stop,East,North,South,None,4,False,False,True,True,True,2,1,10,8,11,11,9,9,East,North,East,North,9999,1,5,1,1083,North
9,9,Stop,East,North,South,None,4,False,False,False,True,True,1,1,3,1,10,11,9,10,West,Stop,West,North,9999,9999,3,1,1382,North
9,10,Stop,East,North,South,None,4,False,False,False,True,True,1,2,3,1,9,11,10,10,North,Stop,West,East,16,9999,1,1,1481,North
9,11,West,Stop,East,South,None,4,False,False,False,True,True,1,3,3,1,8,11,10,10,North,Stop,West,East,16,9999,1,2,1580,North
10,11,West,Stop,East,South,None,4,False,False,False,True,False,1,3,2,1,8,11,10,11,North,West,West,Stop,17,9999,2,9999,1879,East
10,10,West,Stop,North,South,None,4,False,False,False,True,False,1,2,3,1,9,11,6,1,South,East,East,West,17,9999,2,9999,1978,South
9,10,Stop,East,North,South,None,4,False,False,False,True,False,1,2,4,1,9,11,6,2,South,East,East,North,16,9999,1,11,1977,West
9,1,West,Stop,East,None,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,7,6,7,8,-1,Stop
9,1,West,Stop,East,None,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,7,6,7,8,-2,Stop
8,1,West,Stop,East,None,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,6,7,8,9,97,West
7,1,West,Stop,East,None,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,7,8,9,10,196,West
6,1,Stop,East,North,None,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,8,9,10,11,295,West
6,2,Stop,North,South,None,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,7,8,9,10,394,North
6,3,West,Stop,East,North,South,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,6,7,8,9,493,North
6,4,West,Stop,North,South,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,5,6,7,8,592,North
6,5,West,Stop,North,South,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,4,5,6,7,691,North
6,6,West,Stop,North,South,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,3,4,5,6,790,North
6,7,West,Stop,East,North,South,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,2,3,4,5,889,North
7,7,West,Stop,East,None,None,4,False,True,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,1,2,3,4,888,East
8,7,West,Stop,East,None,None,4,False,False,True,True,True,8,7,9,7,10,7,11,7,Stop,Stop,Stop,Stop,9999,1,2,3,1087,East
9,7,West,Stop,East,North,None,4,False,False,False,True,True,1,1,9,7,10,7,11,7,Stop,Stop,Stop,Stop,9999,9999,1,2,1286,East
9,1,West,Stop,East,None,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,5,5,6,14,-1,Stop
9,1,West,Stop,East,None,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,5,5,6,14,-2,Stop
9,1,West,Stop,East,None,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,5,5,6,14,-3,Stop
8,1,West,Stop,East,North,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,4,6,7,15,96,West
7,1,West,Stop,East,None,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,5,7,8,16,195,West
6,1,West,Stop,East,North,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,6,8,9,17,294,West
6,2,Stop,North,South,None,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,5,7,8,16,393,North
6,3,West,Stop,North,South,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,4,6,7,15,492,North
6,4,Stop,North,South,None,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,3,5,6,14,591,North
6,5,West,Stop,East,North,South,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,2,4,5,13,690,North
7,5,West,Stop,East,None,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,1,3,4,12,689,East
8,5,West,Stop,East,None,None,4,False,False,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,9999,2,3,11,888,East
9,5,West,Stop,East,North,South,4,False,False,True,True,True,1,1,10,5,11,5,17,7,Stop,Stop,Stop,Stop,9999,1,2,10,887,East
10,5,West,Stop,East,North,None,4,False,False,False,True,True,1,1,10,5,11,5,17,7,Stop,Stop,Stop,Stop,9999,9999,1,9,1086,East
11,5,West,Stop,None,None,None,4,False,False,False,False,True,1,1,3,1,11,5,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,8,1285,East
10,5,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,9,1284,West
10,6,West,Stop,North,South,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,8,1383,North
10,7,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,7,1482,North
11,7,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,6,1581,East
12,7,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,5,1680,East
13,7,West,Stop,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,4,1779,East
13,6,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,5,1878,South
13,5,Stop,East,North,South,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,6,1977,South
14,5,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,5,2076,East
15,5,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,4,2175,East
16,5,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,3,2274,East
17,5,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,2,2373,East
18,5,West,Stop,North,South,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,3,2472,East
18,6,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,2,2571,North
18,7,West,Stop,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,17,7,Stop,Stop,Stop,Stop,9999,9999,9999,1,2570,North
9,1,West,Stop,East,None,None,4,False,True,True,True,True,8,5,10,5,11,5,17,7,Stop,Stop,Stop,Stop,5,5,6,14,-1,Stop
9,1,West,Stop,East,None,None,4,False,True,True,True,True,9,5,11,5,11,5,17,7,East,East,Stop,Stop,4,6,6,14,-2,Stop
8,1,West,Stop,East,North,None,4,False,True,True,True,True,8,5,10,5,11,5,18,7,West,West,Stop,East,4,6,7,16,97,West
7,1,West,Stop,East,None,None,4,False,True,True,True,True,8,5,11,5,10,5,17,7,West,East,West,West,5,8,7,16,196,West
6,1,West,Stop,East,North,None,4,False,True,True,True,True,9,5,10,5,10,5,18,7,East,West,West,East,7,8,8,18,295,West
6,2,Stop,North,South,None,None,4,False,True,True,True,True,9,5,11,5,9,5,18,6,East,East,West,South,6,8,6,16,394,North
6,3,West,Stop,North,South,None,4,False,True,True,True,True,8,5,11,5,9,5,18,6,West,East,West,South,4,7,5,15,493,North
6,4,Stop,North,South,None,None,4,False,True,True,True,True,9,5,10,5,9,4,18,7,East,West,South,North,4,5,3,15,592,North
6,5,West,Stop,East,North,South,4,False,True,True,True,True,8,5,10,5,9,4,17,7,West,West,South,West,2,4,4,13,691,North
7,5,West,Stop,East,None,None,4,False,False,True,True,True,7,5,10,6,9,4,18,7,Stop,North,South,East,9999,4,3,13,890,East
8,5,West,Stop,East,None,None,4,False,False,True,True,True,1,2,10,7,9,4,18,6,North,North,South,South,10,4,2,11,889,East
9,5,West,Stop,East,North,South,4,False,False,True,False,True,1,1,11,7,9,5,18,7,South,East,Stop,North,9999,4,9999,11,1088,East
9,4,Stop,North,South,None,None,4,False,False,True,False,True,1,1,12,7,5,1,18,6,South,East,Stop,South,9999,6,9999,11,1087,South
9,3,West,Stop,East,North,None,4,False,False,True,False,True,1,1,11,7,4,1,18,5,South,West,West,South,9999,6,9999,11,1086,South
9,4,Stop,North,South,None,None,4,False,False,True,False,True,1,1,12,7,5,1,18,4,South,East,East,South,9999,6,9999,9,1085,North
9,5,West,Stop,East,North,South,4,False,False,True,False,True,1,2,13,7,6,1,18,5,North,East,East,North,11,6,9999,9,1084,North
9,6,Stop,East,North,South,None,4,False,False,True,False,True,1,1,12,7,5,1,18,6,South,West,West,North,9999,4,9999,9,1183,North
9,7,West,Stop,East,South,None,4,False,False,True,False,True,1,1,11,7,5,1,18,7,South,West,West,North,9999,2,9999,9,1282,North
10,7,West,Stop,East,South,None,4,False,False,False,False,True,1,1,10,7,4,1,18,6,South,Stop,West,South,9999,9999,9999,9,1581,East
11,7,West,Stop,East,None,None,4,False,False,False,False,True,1,2,4,1,3,1,18,5,North,East,West,South,15,9999,9999,9,1680,East
12,7,West,Stop,East,None,None,4,False,False,False,False,True,1,2,5,1,4,1,17,5,North,East,East,West,16,9999,9999,7,1779,East
13,7,West,Stop,South,None,None,4,False,False,False,False,True,1,2,5,1,4,1,18,5,North,East,East,East,17,9999,9999,7,1878,East
13,6,Stop,North,South,None,None,4,False,False,False,False,True,1,2,6,1,5,1,18,5,North,East,East,East,16,9999,9999,6,1977,South
13,5,Stop,East,North,South,None,4,False,False,False,False,True,1,3,5,1,6,1,18,6,North,West,East,North,14,9999,9999,6,2076,South
14,5,West,Stop,East,None,None,4,False,False,False,False,True,1,4,4,1,6,2,18,5,North,West,North,South,14,9999,11,4,2175,East
15,5,West,Stop,East,North,None,4,False,False,False,False,True,1,3,5,1,6,3,18,4,South,East,North,South,16,9999,11,4,2274,East
16,5,West,Stop,East,South,None,4,False,False,False,False,True,1,2,4,1,6,2,18,3,South,West,South,South,18,9999,13,4,2373,East
17,5,West,Stop,East,None,None,4,False,False,False,False,True,1,2,4,1,6,2,18,4,South,West,South,North,19,9999,14,2,2472,East
18,5,West,Stop,North,South,None,4,False,False,False,False,True,1,3,5,1,6,3,18,3,North,East,North,South,19,9999,14,2,2571,East
1,18,Stop,East,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,Stop
1,18,Stop,East,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-2,Stop
1,17,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,12,24,27,34,-3,South
1,16,Stop,East,North,South,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,11,23,26,33,-4,South
1,15,Stop,East,North,South,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,10,22,25,32,-5,South
1,14,Stop,East,North,South,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9,21,24,31,-6,South
1,13,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,8,20,23,30,-7,South
1,12,Stop,East,North,South,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,7,19,22,29,-8,South
1,11,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,18,21,28,-9,South
1,10,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,17,20,27,-10,South
1,9,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,4,16,19,26,-11,South
1,8,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,15,18,25,-12,South
1,7,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,14,17,24,-13,South
1,6,Stop,East,North,South,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,7,13,16,25,-14,South
2,6,West,Stop,East,South,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,12,15,24,-15,East
3,6,West,Stop,East,North,South,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,11,14,23,-16,East
4,6,West,Stop,East,North,South,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,4,10,13,22,-17,East
5,6,West,Stop,East,North,South,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,3,9,12,21,-18,East
5,7,West,Stop,East,North,South,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,2,10,13,20,-19,North
5,8,West,Stop,East,North,South,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,1,11,14,21,-20,North
5,9,West,Stop,East,North,South,4,False,False,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,12,15,22,179,North
5,8,West,Stop,East,North,South,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,11,14,21,178,South
5,7,West,Stop,East,North,South,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,10,13,20,177,South
5,6,West,Stop,East,North,South,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,9,12,21,176,South
6,6,West,Stop,East,North,None,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,8,11,20,175,East
7,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,7,10,19,174,East
8,6,West,Stop,East,North,South,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,6,9,18,173,East
8,5,Stop,East,North,South,None,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,5,10,19,172,South
8,4,Stop,East,North,South,None,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,4,11,20,171,South
8,3,West,Stop,East,North,None,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,3,12,21,170,South
9,3,West,Stop,East,North,None,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,2,11,20,169,East
10,3,West,Stop,East,North,None,4,False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,1,10,19,168,East
11,3,West,Stop,North,None,None,4,False,False,False,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,9,18,367,East
11,4,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,8,17,366,North
11,5,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,7,16,365,North
11,6,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,6,15,364,North
11,7,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,7,14,363,North
11,8,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,8,15,362,North
11,9,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,9,16,361,North
11,10,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,10,17,360,North
11,11,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,11,18,359,North
11,12,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,12,19,358,North
12,12,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,11,18,357,East
13,12,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,10,17,356,East
13,11,Stop,East,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,9,16,355,South
13,10,Stop,East,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,8,15,354,South
13,9,Stop,East,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,7,14,353,South
13,8,Stop,East,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,6,13,352,South
13,7,Stop,East,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,5,12,351,South
14,7,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,4,11,350,East
14,7,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,4,11,349,East
14,6,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,3,12,348,South
15,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,2,11,347,East
16,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,1,10,346,East
